source,target,weight
MGYP001055309805,MGYP001173560867,0.487
MGYP001055309805,MGYP006342360583,0.429
MGYP000146026623,MGYP001549391284,0.413
MGYP000146026623,MGYP003487317866,0.41
MGYP000146026623,MGYP000146026623,1.0
MGYP000146026623,MGYP000784626871,0.591
MGYP000146026623,MGYP000642644949,0.413
MGYP000146026623,MGYP001173560867,0.481
MGYP000146026623,MGYP003705746593,0.467
MGYP000146026623,MGYP006342360583,0.415
MGYP000642644949,MGYP000642644949,1.0
MGYP001173560867,MGYP000669955449,0.471
MGYP001173560867,MGYP001173560867,1.0
MGYP001549391284,MGYP001549391284,1.0
MGYP001549391284,MGYP003487317866,0.425
MGYP006342360583,MGYP000836988914,0.459
MGYP006342360583,MGYP000784626871,0.417
MGYP006342360583,MGYP006342360583,1.0
MGYP006342360583,MGYP003705746593,0.442
MGYP006342360583,MGYP002648568111,0.414
MGYP001119103216,MGYP001119103216,1.0
MGYP001119103216,MGYP001421928254,0.491
MGYP001119103216,MGYP006100183105,0.42
MGYP001119103216,MGYP001547555712,0.418
MGYP001421928254,MGYP001421928254,1.0
MGYP006100183105,MGYP003300567938,0.444
MGYP006100183105,MGYP006100183105,1.0
MGYP006100183105,MGYP001547555712,0.548
MGYP001547555712,MGYP003300567938,0.446
MGYP001547555712,MGYP006076176819,0.41
MGYP001547555712,MGYP001547555712,1.0
MGYP003300567938,MGYP001186561258,0.4
MGYP003300567938,MGYP003300567938,1.0
MGYP001186561258,MGYP001186561258,1.0
MGYP000950215112,MGYP000950215112,1.0
MGYP003298065848,MGYP003298065848,1.0
MGYP003298065848,MGYP004710676291,0.511
MGYP004710676291,MGYP004710676291,1.0
MGYP001220831791,MGYP001220831791,1.0
MGYP001220831791,MGYP001217714826,0.785
MGYP001220831791,MGYP000090133413,0.634
MGYP001220831791,MGYP005948582125,0.45
MGYP001220831791,MGYP000986935809,0.406
MGYP001220831791,MGYP003438189322,0.401
MGYP001217714826,MGYP001217714826,1.0
MGYP001217714826,MGYP002825678073,0.702
MGYP001217714826,MGYP000090133413,0.632
MGYP001217714826,MGYP001312745537,0.592
MGYP001217714826,MGYP002525000504,0.606
MGYP001217714826,MGYP000986935809,0.424
MGYP001217714826,MGYP001808125624,0.415
MGYP001217714826,MGYP000350625900,0.413
MGYP001217714826,MGYP002518955672,0.401
MGYP001217714826,MGYP003438189322,0.421
MGYP001217714826,MGYP005948582125,0.442
MGYP000090133413,MGYP001808125624,0.453
MGYP000090133413,MGYP000090133413,1.0
MGYP000090133413,MGYP002825678073,0.623
MGYP000090133413,MGYP001312745537,0.613
MGYP000090133413,MGYP002525000504,0.615
MGYP000090133413,MGYP000986935809,0.462
MGYP000090133413,MGYP000350625900,0.44
MGYP000090133413,MGYP003163860347,0.46
MGYP000090133413,MGYP002519202564,0.425
MGYP000090133413,MGYP000341151319,0.417
MGYP000090133413,MGYP001186372662,0.412
MGYP000090133413,MGYP002534198485,0.419
MGYP000090133413,MGYP003087737619,0.41
MGYP000090133413,MGYP000139027217,0.404
MGYP000090133413,MGYP005948582125,0.45
MGYP005948582125,MGYP000350625900,0.451
MGYP005948582125,MGYP001622890224,0.418
MGYP005948582125,MGYP003438189322,0.457
MGYP005948582125,MGYP002519202564,0.622
MGYP005948582125,MGYP002534198485,0.576
MGYP005948582125,MGYP000139027217,0.552
MGYP005948582125,MGYP001783671167,0.458
MGYP005948582125,MGYP000793780469,0.618
MGYP005948582125,MGYP000986935809,0.46
MGYP005948582125,MGYP005948582125,1.0
MGYP005948582125,MGYP000341151319,0.569
MGYP005948582125,MGYP003087737619,0.43
MGYP005948582125,MGYP001186372662,0.402
MGYP000986935809,MGYP001808125624,0.626
MGYP000986935809,MGYP003163860347,0.608
MGYP000986935809,MGYP000350625900,0.566
MGYP000986935809,MGYP001622890224,0.455
MGYP000986935809,MGYP001312745537,0.438
MGYP000986935809,MGYP003438189322,0.564
MGYP000986935809,MGYP002519202564,0.496
MGYP000986935809,MGYP002534198485,0.469
MGYP000986935809,MGYP002825678073,0.439
MGYP000986935809,MGYP002662047428,0.517
MGYP000986935809,MGYP000139027217,0.472
MGYP000986935809,MGYP001783671167,0.428
MGYP000986935809,MGYP002525000504,0.465
MGYP000986935809,MGYP000986935809,1.0
MGYP000986935809,MGYP003087737619,0.637
MGYP000986935809,MGYP001186372662,0.599
MGYP000986935809,MGYP006363712297,0.513
MGYP000986935809,MGYP000341151319,0.481
MGYP000986935809,MGYP002518955672,0.412
MGYP003438189322,MGYP001808125624,0.524
MGYP003438189322,MGYP003163860347,0.506
MGYP003438189322,MGYP000350625900,0.473
MGYP003438189322,MGYP003438189322,1.0
MGYP003438189322,MGYP001186372662,0.501
MGYP003438189322,MGYP003087737619,0.513
MGYP003438189322,MGYP006363712297,0.43
MGYP003438189322,MGYP000341151319,0.425
MGYP003438189322,MGYP002534198485,0.406
MGYP000793780469,MGYP000793780469,1.0
MGYP002534198485,MGYP001631268892,0.513
MGYP002534198485,MGYP001808125624,0.456
MGYP002534198485,MGYP003163860347,0.405
MGYP002534198485,MGYP000350625900,0.452
MGYP002534198485,MGYP001622890224,0.491
MGYP002534198485,MGYP002519202564,0.587
MGYP002534198485,MGYP002534198485,1.0
MGYP002534198485,MGYP000341151319,0.581
MGYP002534198485,MGYP000484112108,0.557
MGYP002534198485,MGYP000139027217,0.544
MGYP002534198485,MGYP001783671167,0.454
MGYP002534198485,MGYP001186372662,0.442
MGYP002534198485,MGYP006363712297,0.448
MGYP002534198485,MGYP003087737619,0.437
MGYP002534198485,MGYP002518955672,0.403
MGYP002534198485,MGYP002662047428,0.413
MGYP001543412478,MGYP001543412478,1.0
MGYP001543412478,MGYP000966903259,0.727
MGYP001543412478,MGYP003440059338,0.531
MGYP001543412478,MGYP001548744891,0.5
MGYP001543412478,MGYP003739747697,0.492
MGYP000966903259,MGYP000966903259,1.0
MGYP000966903259,MGYP003440059338,0.535
MGYP000966903259,MGYP001548744891,0.463
MGYP000966903259,MGYP003739747697,0.445
MGYP003440059338,MGYP003440059338,1.0
MGYP003440059338,MGYP001548744891,0.441
MGYP003440059338,MGYP003739747697,0.434
MGYP001548744891,MGYP003739747697,0.671
MGYP001548744891,MGYP001548744891,1.0
MGYP001548744891,MGYP000589831533,0.491
MGYP003739747697,MGYP003739747697,1.0
MGYP000126921376,MGYP000126921376,1.0
MGYP000824147762,MGYP000824147762,1.0
MGYP000824147762,MGYP000768890060,0.432
MGYP000768890060,MGYP000768890060,1.0
MGYP004443003727,MGYP004443003727,1.0
MGYP004443003727,MGYP004572279641,0.577
MGYP004443003727,MGYP000926437603,0.554
MGYP004443003727,MGYP000029733398,0.55
MGYP004443003727,MGYP003277293046,0.537
MGYP004572279641,MGYP004572279641,1.0
MGYP004572279641,MGYP003277293046,0.786
MGYP004572279641,MGYP000029733398,0.676
MGYP004572279641,MGYP000926437603,0.551
MGYP000926437603,MGYP000926437603,1.0
MGYP000926437603,MGYP003277293046,0.556
MGYP000926437603,MGYP000029733398,0.544
MGYP000029733398,MGYP003277293046,0.667
MGYP000029733398,MGYP000029733398,1.0
MGYP003277293046,MGYP003277293046,1.0
MGYP001568221130,MGYP001568221130,1.0
MGYP003514634149,MGYP003514634149,1.0
MGYP001570679692,MGYP002630367549,0.472
MGYP001570679692,MGYP003515865130,0.508
MGYP001570679692,MGYP001570679692,1.0
MGYP003515865130,MGYP002630367549,0.519
MGYP003515865130,MGYP003515865130,1.0
MGYP003515865130,MGYP002772022589,0.4
MGYP006162846299,MGYP006162846299,1.0
MGYP006162846299,MGYP003621630470,0.624
MGYP006162846299,MGYP003621050628,0.425
MGYP003621630470,MGYP003621630470,1.0
MGYP003621050628,MGYP003621050628,1.0
MGYP006001408241,MGYP006001408241,1.0
MGYP006001408241,MGYP003312201899,0.814
MGYP003312201899,MGYP003312201899,1.0
MGYP001825958463,MGYP001825958463,1.0
MGYP000754346051,MGYP000754346051,1.0
MGYP000754346051,MGYP000555609018,0.596
MGYP000754346051,MGYP004733077309,0.523
MGYP000754346051,MGYP000870233335,0.494
MGYP000754346051,MGYP006353950741,0.485
MGYP000754346051,MGYP001367363925,0.473
MGYP000754346051,MGYP001183837644,0.458
MGYP000754346051,MGYP000935040600,0.422
MGYP000555609018,MGYP005984234069,0.449
MGYP000555609018,MGYP006353950741,0.477
MGYP000555609018,MGYP004733077309,0.555
MGYP000555609018,MGYP000555609018,1.0
MGYP000555609018,MGYP000870233335,0.483
MGYP000555609018,MGYP003668521890,0.458
MGYP000555609018,MGYP001183837644,0.498
MGYP000555609018,MGYP001367363925,0.466
MGYP004733077309,MGYP002459360659,0.922
MGYP004733077309,MGYP004733077309,1.0
MGYP004733077309,MGYP003159351784,0.933
MGYP004733077309,MGYP000870233335,0.44
MGYP004733077309,MGYP001183837644,0.423
MGYP000870233335,MGYP005984234069,0.659
MGYP000870233335,MGYP006353950741,0.783
MGYP000870233335,MGYP002459360659,0.422
MGYP000870233335,MGYP003159351784,0.421
MGYP000870233335,MGYP003668521890,0.628
MGYP000870233335,MGYP000870233335,1.0
MGYP000870233335,MGYP001367363925,0.688
MGYP000870233335,MGYP001183837644,0.495
MGYP006353950741,MGYP005984234069,0.669
MGYP006353950741,MGYP006353950741,1.0
MGYP006353950741,MGYP001367363925,0.688
MGYP001367363925,MGYP005984234069,0.619
MGYP001367363925,MGYP000935040600,0.485
MGYP001367363925,MGYP001367363925,1.0
MGYP001183837644,MGYP005984234069,0.431
MGYP001183837644,MGYP003690942353,0.479
MGYP001183837644,MGYP003159351784,0.416
MGYP001183837644,MGYP001550861473,0.574
MGYP001183837644,MGYP003668521890,0.487
MGYP001183837644,MGYP001183837644,1.0
MGYP000935040600,MGYP000935040600,1.0
MGYP005953084367,MGYP005953084367,1.0
MGYP001818533297,MGYP001818533297,1.0
MGYP001818533297,MGYP003157640579,0.599
MGYP001818533297,MGYP002310971444,0.586
MGYP001818533297,MGYP003454458500,0.484
MGYP003157640579,MGYP003297518015,0.506
MGYP003157640579,MGYP001475605799,0.472
MGYP003157640579,MGYP003454458500,0.449
MGYP003157640579,MGYP002310971444,0.703
MGYP003157640579,MGYP002537552860,0.668
MGYP003157640579,MGYP003157640579,1.0
MGYP002310971444,MGYP003297518015,0.505
MGYP002310971444,MGYP001475605799,0.471
MGYP002310971444,MGYP003454458500,0.437
MGYP002310971444,MGYP002310971444,1.0
MGYP002310971444,MGYP002537552860,0.705
MGYP002310971444,MGYP002540220700,0.614
MGYP003454458500,MGYP003454458500,1.0
MGYP001296269880,MGYP001296269880,1.0
MGYP001296269880,MGYP000350756251,0.499
MGYP001296269880,MGYP005739618971,0.481
MGYP001296269880,MGYP000128064330,0.473
MGYP000350756251,MGYP000128064330,0.728
MGYP000350756251,MGYP005739618971,0.849
MGYP000350756251,MGYP000350756251,1.0
MGYP005739618971,MGYP000128064330,0.725
MGYP005739618971,MGYP005739618971,1.0
MGYP000128064330,MGYP000128064330,1.0
MGYP001829033058,MGYP003951880975,0.426
MGYP001829033058,MGYP001829033058,1.0
MGYP000059541994,MGYP004523630497,0.811
MGYP000059541994,MGYP000059541994,1.0
MGYP000059541994,MGYP000945514651,0.709
MGYP000059541994,MGYP000678768359,0.759
MGYP000059541994,MGYP002985179274,0.553
MGYP000059541994,MGYP002572016614,0.535
MGYP000059541994,MGYP000263240080,0.522
MGYP000059541994,MGYP000945298188,0.419
MGYP001141876484,MGYP004523630497,0.414
MGYP001141876484,MGYP001141876484,1.0
MGYP001141876484,MGYP002572016614,0.409
MGYP001141876484,MGYP000678768359,0.413
MGYP001271055512,MGYP001271055512,1.0
MGYP003487514756,MGYP003487514756,1.0
MGYP000935778425,MGYP000935778425,1.0
MGYP002706747699,MGYP002706747699,1.0
MGYP002706747699,MGYP003291779187,0.657
MGYP002706747699,MGYP002588768591,0.63
MGYP002706747699,MGYP001453636597,0.56
MGYP002706747699,MGYP000129780232,0.472
MGYP002706747699,MGYP001474334160,0.48
MGYP002706747699,MGYP000795566773,0.447
MGYP003291779187,MGYP006234141427,0.447
MGYP003291779187,MGYP001474334160,0.424
MGYP003291779187,MGYP000129780232,0.451
MGYP003291779187,MGYP003291779187,1.0
MGYP003291779187,MGYP002588768591,0.571
MGYP003291779187,MGYP001453636597,0.525
MGYP003291779187,MGYP000795566773,0.435
MGYP002588768591,MGYP006234141427,0.47
MGYP002588768591,MGYP000868568607,0.423
MGYP002588768591,MGYP001474334160,0.502
MGYP002588768591,MGYP000129780232,0.458
MGYP002588768591,MGYP000795566773,0.483
MGYP002588768591,MGYP002588768591,1.0
MGYP002588768591,MGYP001453636597,0.524
MGYP001453636597,MGYP006234141427,0.512
MGYP001453636597,MGYP000868568607,0.437
MGYP001453636597,MGYP001474334160,0.608
MGYP001453636597,MGYP000129780232,0.512
MGYP001453636597,MGYP000795566773,0.506
MGYP001453636597,MGYP001453636597,1.0
MGYP000129780232,MGYP001474334160,0.452
MGYP000129780232,MGYP000129780232,1.0
MGYP000129780232,MGYP000795566773,0.648
MGYP001474334160,MGYP001474334160,1.0
MGYP001474334160,MGYP000795566773,0.439
MGYP000795566773,MGYP000125911555,0.433
MGYP000795566773,MGYP000795566773,1.0
MGYP003472193229,MGYP003472193229,1.0
MGYP003524139429,MGYP003524139429,1.0
MGYP003524139429,MGYP003207041047,0.69
MGYP003524139429,MGYP001468070352,0.604
MGYP003524139429,MGYP004695598557,0.529
MGYP003207041047,MGYP003207041047,1.0
MGYP003207041047,MGYP001468070352,0.558
MGYP001468070352,MGYP001468070352,1.0
MGYP001468070352,MGYP001080658919,0.591
MGYP001468070352,MGYP004695598557,0.568
MGYP004695598557,MGYP004695598557,1.0
MGYP003167262149,MGYP003167262149,1.0
MGYP000841600900,MGYP000841600900,1.0
MGYP005925080009,MGYP005925080009,1.0
MGYP005925080009,MGYP003173350953,0.733
MGYP003173350953,MGYP003173350953,1.0
MGYP003173350953,MGYP000955362303,0.408
MGYP003173350953,MGYP005948673571,0.46
MGYP000995422864,MGYP000995422864,1.0
MGYP000995422864,MGYP000667511309,0.8
MGYP000995422864,MGYP002572524742,0.762
MGYP000995422864,MGYP000955362303,0.512
MGYP000955362303,MGYP000775677017,0.555
MGYP000955362303,MGYP000955362303,1.0
MGYP002572524742,MGYP002703206933,0.42
MGYP002572524742,MGYP002572524742,1.0
MGYP002572524742,MGYP000667511309,0.71
MGYP000667511309,MGYP000667511309,1.0
MGYP001747493717,MGYP000853641213,0.66
MGYP001747493717,MGYP001747493717,1.0
MGYP000853641213,MGYP000853641213,1.0
MGYP006255575531,MGYP006255575531,1.0
MGYP006255575531,MGYP002518962648,0.48
MGYP006255575531,MGYP003372115062,0.484
MGYP006255575531,MGYP001179223719,0.44
MGYP002518962648,MGYP005624907601,0.523
MGYP002518962648,MGYP002518962648,1.0
MGYP002518962648,MGYP006368307387,0.553
MGYP002518962648,MGYP001131683462,0.49
MGYP003372115062,MGYP001179223719,0.491
MGYP003372115062,MGYP003653655856,0.516
MGYP003372115062,MGYP001770084529,0.48
MGYP003372115062,MGYP003372115062,1.0
MGYP000672403495,MGYP000672403495,1.0
MGYP000672403495,MGYP003031098883,0.633
MGYP000672403495,MGYP002770126413,0.571
MGYP000672403495,MGYP000151262412,0.63
MGYP000672403495,MGYP000627045059,0.588
MGYP000672403495,MGYP002724153505,0.546
MGYP000672403495,MGYP000948339928,0.627
MGYP000672403495,MGYP003859855505,0.505
MGYP000672403495,MGYP001521881280,0.567
MGYP000672403495,MGYP002839844036,0.489
MGYP000672403495,MGYP000348116747,0.485
MGYP000672403495,MGYP001585074678,0.481
MGYP000672403495,MGYP000161198749,0.474
MGYP000672403495,MGYP001775132489,0.475
MGYP000672403495,MGYP000610352312,0.476
MGYP000672403495,MGYP001311004104,0.488
MGYP000672403495,MGYP003340199898,0.486
MGYP000672403495,MGYP005729093071,0.465
MGYP000672403495,MGYP000284599007,0.461
MGYP000672403495,MGYP001162731966,0.477
MGYP000672403495,MGYP000488705407,0.478
MGYP000672403495,MGYP003461107273,0.461
MGYP000672403495,MGYP001286999346,0.471
MGYP000672403495,MGYP001376717819,0.469
MGYP000672403495,MGYP006303295387,0.478
MGYP000672403495,MGYP000597363523,0.461
MGYP000672403495,MGYP001791625403,0.457
MGYP000672403495,MGYP005731242487,0.467
MGYP000672403495,MGYP000630876778,0.453
MGYP000672403495,MGYP003571907727,0.46
MGYP000672403495,MGYP003324451627,0.499
MGYP000672403495,MGYP006273162517,0.44
MGYP000672403495,MGYP002642302360,0.45
MGYP000672403495,MGYP001418103223,0.449
MGYP000672403495,MGYP003663202131,0.448
MGYP000672403495,MGYP001176280878,0.437
MGYP000672403495,MGYP001530569284,0.486
MGYP000672403495,MGYP002524978229,0.436
MGYP000672403495,MGYP001269575737,0.437
MGYP000672403495,MGYP005626447323,0.441
MGYP000672403495,MGYP005839044079,0.43
MGYP000672403495,MGYP001290801360,0.451
MGYP000672403495,MGYP005846307909,0.426
MGYP000672403495,MGYP000143098929,0.43
MGYP003031098883,MGYP002770126413,0.626
MGYP003031098883,MGYP000143098929,0.464
MGYP003031098883,MGYP000151262412,0.53
MGYP003031098883,MGYP003340199898,0.47
MGYP003031098883,MGYP001263505863,0.421
MGYP003031098883,MGYP000627045059,0.579
MGYP003031098883,MGYP000630876778,0.461
MGYP003031098883,MGYP001585074678,0.485
MGYP003031098883,MGYP002524978229,0.448
MGYP003031098883,MGYP003461107273,0.488
MGYP003031098883,MGYP001775132489,0.464
MGYP003031098883,MGYP003571907727,0.483
MGYP003031098883,MGYP003859855505,0.512
MGYP003031098883,MGYP000348116747,0.487
MGYP003031098883,MGYP001176280878,0.456
MGYP003031098883,MGYP005846307909,0.449
MGYP003031098883,MGYP005626447323,0.46
MGYP003031098883,MGYP000161198749,0.477
MGYP003031098883,MGYP002839844036,0.511
MGYP003031098883,MGYP003324451627,0.502
MGYP003031098883,MGYP000597363523,0.462
MGYP003031098883,MGYP003031098883,1.0
MGYP003031098883,MGYP002724153505,0.546
MGYP003031098883,MGYP000948339928,0.59
MGYP003031098883,MGYP001376717819,0.508
MGYP003031098883,MGYP006303295387,0.523
MGYP003031098883,MGYP005729093071,0.477
MGYP003031098883,MGYP001286999346,0.487
MGYP003031098883,MGYP005731242487,0.481
MGYP003031098883,MGYP001311004104,0.481
MGYP003031098883,MGYP006273162517,0.473
MGYP003031098883,MGYP000488705407,0.484
MGYP003031098883,MGYP001791625403,0.469
MGYP003031098883,MGYP000284599007,0.467
MGYP003031098883,MGYP000610352312,0.47
MGYP003031098883,MGYP001418103223,0.466
MGYP003031098883,MGYP005839044079,0.445
MGYP003031098883,MGYP001162731966,0.454
MGYP003031098883,MGYP002642302360,0.449
MGYP003031098883,MGYP001269575737,0.468
MGYP003031098883,MGYP001530569284,0.456
MGYP003031098883,MGYP003663202131,0.41
MGYP003031098883,MGYP001290801360,0.423
MGYP002770126413,MGYP002770126413,1.0
MGYP002770126413,MGYP000627045059,0.582
MGYP002770126413,MGYP001286999346,0.531
MGYP002770126413,MGYP000488705407,0.545
MGYP002770126413,MGYP000348116747,0.519
MGYP002770126413,MGYP001521881280,0.572
MGYP002770126413,MGYP000151262412,0.572
MGYP002770126413,MGYP002839844036,0.5
MGYP002770126413,MGYP003461107273,0.499
MGYP002770126413,MGYP000610352312,0.513
MGYP002770126413,MGYP000630876778,0.499
MGYP002770126413,MGYP006273162517,0.493
MGYP002770126413,MGYP002724153505,0.5
MGYP002770126413,MGYP001376717819,0.505
MGYP002770126413,MGYP003859855505,0.486
MGYP002770126413,MGYP001162731966,0.494
MGYP002770126413,MGYP003571907727,0.485
MGYP002770126413,MGYP003324451627,0.544
MGYP002770126413,MGYP005731242487,0.49
MGYP002770126413,MGYP001775132489,0.491
MGYP002770126413,MGYP001791625403,0.476
MGYP002770126413,MGYP005729093071,0.473
MGYP002770126413,MGYP000284599007,0.448
MGYP002770126413,MGYP000161198749,0.481
MGYP002770126413,MGYP006303295387,0.501
MGYP002770126413,MGYP001176280878,0.459
MGYP002770126413,MGYP005626447323,0.488
MGYP002770126413,MGYP001311004104,0.478
MGYP002770126413,MGYP003340199898,0.476
MGYP002770126413,MGYP002524978229,0.459
MGYP002770126413,MGYP001585074678,0.454
MGYP002770126413,MGYP001418103223,0.466
MGYP002770126413,MGYP000597363523,0.456
MGYP002770126413,MGYP003663202131,0.454
MGYP002770126413,MGYP005839044079,0.453
MGYP002770126413,MGYP002642302360,0.448
MGYP002770126413,MGYP000143098929,0.459
MGYP002770126413,MGYP005846307909,0.43
MGYP002770126413,MGYP001530569284,0.462
MGYP002770126413,MGYP001269575737,0.466
MGYP002770126413,MGYP001290801360,0.429
MGYP000151262412,MGYP000151262412,1.0
MGYP000151262412,MGYP000948339928,0.658
MGYP000151262412,MGYP000627045059,0.614
MGYP000151262412,MGYP002724153505,0.557
MGYP000151262412,MGYP000348116747,0.53
MGYP000151262412,MGYP000284599007,0.521
MGYP000151262412,MGYP001376717819,0.525
MGYP000151262412,MGYP001775132489,0.523
MGYP000151262412,MGYP000610352312,0.529
MGYP000151262412,MGYP001418103223,0.52
MGYP000151262412,MGYP005729093071,0.507
MGYP000151262412,MGYP000161198749,0.507
MGYP000151262412,MGYP003461107273,0.499
MGYP000151262412,MGYP001162731966,0.5
MGYP000151262412,MGYP002839844036,0.506
MGYP000151262412,MGYP000597363523,0.505
MGYP000151262412,MGYP005731242487,0.504
MGYP000151262412,MGYP001585074678,0.501
MGYP000151262412,MGYP000488705407,0.505
MGYP000151262412,MGYP001286999346,0.5
MGYP000151262412,MGYP003340199898,0.495
MGYP000151262412,MGYP001014490230,0.536
MGYP000151262412,MGYP003571907727,0.466
MGYP000151262412,MGYP001269575737,0.487
MGYP000151262412,MGYP003663202131,0.479
MGYP000151262412,MGYP002642302360,0.486
MGYP000151262412,MGYP006273162517,0.471
MGYP000151262412,MGYP000630876778,0.468
MGYP000151262412,MGYP001311004104,0.471
MGYP000151262412,MGYP002524978229,0.451
MGYP000151262412,MGYP001176280878,0.458
MGYP000151262412,MGYP001290801360,0.442
MGYP000151262412,MGYP006303295387,0.487
MGYP000151262412,MGYP005626447323,0.452
