id,biome,cluster
MGYP002633251590,unknown,368
MGYP000478010845,unknown,369
MGYP006434035319,unknown,370
MGYP001157111249,unknown,371
MGYP000178592769,unknown,372
MGYP003440211932,unknown,373
MGYP000556566385,unknown,374
MGYP001312408776,unknown,374
MGYP002260195064,unknown,374
MGYP000963774048,unknown,375
MGYP002796527501,unknown,375
MGYP000519799910,unknown,375
MGYP000415860614,unknown,375
MGYP001798039183,unknown,376
MGYP003562188087,unknown,377
MGYP001482686427,unknown,378
MGYP004727316357,unknown,379
MGYP001249892355,unknown,379
MGYP003520953836,unknown,379
MGYP002483953981,unknown,379
MGYP000714263650,unknown,379
MGYP000453102777,unknown,379
MGYP004567310477,unknown,379
MGYP000614021289,unknown,379
MGYP000403036362,unknown,380
MGYP003227561369,unknown,381
MGYP002725035963,unknown,163
MGYP002762257514,unknown,163
MGYP001745492280,unknown,163
MGYP003106869267,unknown,163
MGYP004498132649,unknown,141
MGYP005766428601,unknown,141
MGYP003071391250,unknown,28
MGYP005766730141,unknown,28
MGYP000355489091,unknown,382
MGYP006357610739,unknown,383
MGYP006441084311,unknown,384
MGYP000742587429,unknown,385
MGYP000783510634,unknown,386
MGYP004665996683,unknown,387
MGYP001594741466,unknown,388
MGYP000903915394,unknown,389
MGYP000603123394,unknown,390
MGYP000337002998,unknown,391
MGYP003175439419,unknown,392
MGYP000417776839,unknown,392
MGYP003271517374,unknown,393
MGYP000368353185,unknown,393
MGYP001531791486,unknown,393
MGYP002433548587,unknown,83
MGYP000898752052,unknown,394
MGYP000237730012,unknown,394
MGYP000186489768,unknown,394
MGYP006197662369,unknown,394
MGYP000061640447,unknown,394
MGYP001440308565,unknown,394
MGYP002572430332,unknown,394
MGYP001211598278,unknown,394
MGYP001294644504,unknown,394
MGYP002591506488,unknown,395
MGYP003611029921,unknown,395
MGYP003586997507,unknown,395
MGYP000026426466,unknown,395
MGYP000204059539,unknown,395
MGYP002953021934,unknown,395
MGYP001338053833,unknown,395
MGYP001799483430,unknown,396
MGYP000816196054,unknown,397
MGYP004552283423,unknown,397
MGYP001606240668,unknown,397
MGYP000016229192,unknown,398
MGYP001270205131,unknown,398
MGYP000966024799,unknown,398
MGYP000964674099,unknown,398
MGYP000982566701,unknown,398
MGYP000304236190,unknown,197
MGYP002586473366,unknown,197
MGYP001268286621,unknown,197
MGYP000619910260,unknown,399
MGYP002518492134,unknown,400
MGYP001180747958,unknown,401
MGYP001941499899,unknown,401
MGYP000968410760,unknown,402
MGYP006253826283,unknown,402
MGYP001492893904,unknown,402
MGYP005768152381,unknown,403
MGYP002530240206,unknown,403
MGYP000124450894,unknown,404
MGYP005909182671,unknown,405
MGYP001036984502,unknown,406
MGYP004589368955,unknown,407
MGYP000543077711,unknown,407
MGYP002290661055,unknown,407
MGYP003199584628,unknown,306
MGYP002431544968,unknown,306
MGYP000178951410,unknown,306
MGYP002765735307,unknown,306
MGYP002587508304,unknown,306
MGYP000958813304,unknown,306
MGYP003252769843,unknown,306
MGYP004582244055,unknown,306
MGYP002599272175,unknown,306
MGYP004662378495,unknown,306
MGYP002762618988,unknown,306
MGYP002537505511,unknown,306
MGYP000177642100,unknown,306
MGYP002726347777,unknown,306
MGYP001298575594,unknown,306
MGYP002726883862,unknown,306
MGYP002562354820,unknown,348
MGYP002517165877,unknown,408
MGYP002791686517,unknown,409
MGYP000230649110,unknown,409
MGYP001306650312,unknown,409
MGYP000677031323,unknown,410
MGYP000543536549,unknown,410
MGYP000332486718,unknown,410
MGYP003543024545,unknown,410
MGYP003171421329,unknown,410
MGYP005798592211,unknown,411
MGYP000460019734,root:Mixed,412
MGYP000036944472,unknown,412
MGYP001217714826,unknown,413
MGYP002825678073,unknown,413
MGYP001220831791,unknown,413
MGYP000090133413,unknown,413
MGYP001312745537,unknown,413
MGYP002525000504,unknown,413
MGYP000986935809,unknown,413
MGYP001808125624,unknown,413
MGYP000350625900,unknown,413
MGYP002534198485,unknown,413
MGYP002518955672,unknown,413
MGYP003087737619,unknown,413
MGYP001783671167,unknown,413
MGYP001186372662,unknown,413
MGYP003438189322,unknown,413
MGYP005948582125,unknown,413
MGYP000484112108,unknown,413
MGYP002519202564,unknown,413
MGYP001622890224,unknown,413
MGYP000341151319,unknown,413
MGYP003163860347,unknown,413
MGYP000139027217,unknown,413
MGYP006363712297,unknown,413
MGYP001631268892,unknown,413
MGYP002662047428,unknown,413
MGYP000749667057,unknown,414
MGYP000784392789,unknown,413
MGYP000015450294,unknown,415
MGYP002975610562,unknown,416
MGYP003555238542,unknown,417
MGYP001956999005,unknown,418
MGYP001194963086,unknown,418
MGYP002701139342,unknown,418
MGYP002629886708,unknown,418
MGYP005732018281,unknown,418
MGYP003352816499,unknown,418
MGYP002880389065,unknown,418
MGYP000294135879,unknown,418
MGYP001617199290,unknown,419
MGYP001423813591,unknown,420
MGYP005718254845,unknown,170
MGYP003402033763,unknown,170
MGYP003103506132,unknown,421
MGYP000148849422,unknown,421
MGYP004645873799,unknown,421
MGYP000958705790,unknown,422
MGYP001200597865,unknown,119
MGYP001340972685,unknown,119
MGYP006160820299,unknown,119
MGYP001400674737,unknown,119
MGYP001419270966,unknown,119
MGYP001440033727,unknown,119
MGYP006268393325,unknown,423
MGYP000761845124,unknown,424
MGYP001400942840,unknown,425
MGYP003324449634,unknown,426
MGYP006079973887,unknown,426
MGYP000380317352,unknown,427
MGYP001367882221,unknown,427
MGYP001765731754,unknown,427
MGYP000339810822,unknown,427
MGYP003195844079,unknown,427
MGYP002738686524,unknown,427
MGYP001184159639,unknown,427
MGYP001468262204,unknown,427
MGYP001430753120,unknown,427
MGYP001343767976,unknown,428
MGYP000730207096,unknown,429
MGYP003574157315,unknown,430
MGYP004628659499,unknown,431
MGYP001123855243,unknown,432
MGYP001468070352,unknown,433
MGYP001080658919,unknown,433
MGYP003524139429,unknown,433
MGYP004695598557,unknown,433
MGYP003207041047,unknown,433
MGYP001010346228,unknown,434
MGYP005763776737,unknown,435
MGYP003167262149,unknown,436
MGYP000841600900,unknown,437
MGYP001238972500,unknown,438
MGYP001101203052,unknown,11
MGYP001466321098,unknown,11
MGYP005892921329,unknown,439
MGYP006376253329,unknown,440
MGYP003104669511,unknown,440
MGYP002766710872,unknown,441
MGYP003284891964,unknown,440
MGYP002294199278,unknown,440
MGYP000794998128,unknown,442
MGYP003620591792,unknown,443
MGYP001320399101,unknown,443
MGYP000822161164,unknown,443
MGYP002637621821,unknown,444
MGYP000642040398,unknown,445
MGYP006111239029,unknown,446
MGYP000180891678,unknown,447
MGYP000771987637,unknown,448
MGYP005723192691,unknown,449
MGYP001211817169,unknown,450
MGYP004521885565,unknown,451
MGYP006353266975,unknown,451
MGYP002066287439,unknown,452
MGYP003571691573,unknown,453
MGYP006076240085,unknown,453
MGYP003695136663,unknown,453
MGYP003499455834,unknown,454
MGYP006125904747,unknown,455
MGYP003180340672,unknown,456
MGYP003595421045,unknown,456
MGYP004629610863,unknown,457
MGYP001170296504,unknown,458
MGYP000276845632,unknown,458
MGYP006342812325,unknown,459
MGYP000958524861,unknown,458
MGYP001272326401,unknown,460
MGYP004729416753,unknown,461
MGYP001205886107,unknown,460
MGYP000329321866,unknown,462
MGYP000992823806,unknown,462
MGYP003193621253,unknown,462
MGYP003457078689,unknown,461
MGYP003572853571,unknown,463
MGYP001138912093,unknown,464
MGYP001444838669,unknown,465
MGYP005768888773,unknown,465
MGYP000014653377,unknown,466
MGYP000852931049,unknown,467
MGYP002773697408,unknown,468
MGYP005702209355,unknown,469
MGYP001463314949,unknown,469
MGYP001770479119,unknown,470
MGYP002737950596,unknown,471
MGYP000957084498,unknown,472
MGYP005970459615,unknown,473
MGYP001446186185,unknown,349
MGYP003235323031,unknown,349
MGYP004556387415,unknown,349
MGYP005752750495,unknown,349
MGYP000664837249,unknown,349
MGYP002544779633,unknown,349
MGYP002581703001,unknown,349
MGYP002724691799,unknown,349
MGYP002645742559,unknown,349
MGYP003219210560,unknown,349
MGYP002544336998,unknown,349
MGYP002445228188,unknown,349
MGYP001118193222,unknown,349
MGYP000759053676,unknown,349
MGYP000407588565,unknown,349
MGYP003402821759,unknown,349
MGYP000984234095,unknown,349
MGYP003647773676,unknown,474
MGYP006386155419,unknown,475
MGYP001543994327,unknown,409
MGYP005750897935,unknown,409
MGYP003182561559,unknown,409
MGYP000559378122,unknown,476
MGYP003971710703,unknown,476
MGYP001007204213,unknown,476
MGYP002648860840,unknown,476
MGYP000246142928,unknown,476
MGYP001476462839,unknown,476
MGYP001365363885,unknown,476
MGYP005926556339,unknown,477
MGYP000997538780,unknown,477
MGYP002655747369,unknown,477
MGYP002548507384,unknown,477
MGYP006090324067,unknown,477
MGYP000499920497,unknown,478
MGYP006209813933,unknown,479
MGYP004714209683,unknown,480
MGYP000880983540,unknown,481
MGYP000041657224,unknown,481
MGYP001431305429,unknown,482
MGYP000661094534,unknown,482
MGYP001060754780,unknown,482
MGYP000693487642,unknown,482
MGYP000661091136,unknown,482
MGYP003373589338,unknown,482
MGYP000287957951,unknown,482
MGYP003237652881,unknown,482
MGYP003295237656,unknown,482
MGYP002572168686,unknown,482
MGYP000729104589,unknown,482
MGYP003162168745,unknown,482
MGYP000789970263,unknown,483
MGYP003560203875,unknown,483
MGYP002602456197,unknown,484
MGYP000180411033,unknown,485
MGYP001757699312,unknown,485
MGYP001060846689,unknown,486
MGYP005772107017,unknown,486
MGYP000768091066,unknown,487
MGYP003193644630,unknown,487
MGYP002633883084,unknown,488
MGYP000879957141,unknown,489
MGYP003313781980,unknown,490
MGYP000991171516,unknown,491
MGYP000974986503,unknown,491
MGYP001589943520,unknown,492
MGYP003973259485,unknown,493
MGYP000418197646,unknown,494
MGYP005978796499,unknown,495
MGYP001255180995,unknown,496
MGYP003996111321,unknown,497
MGYP001217191196,unknown,498
MGYP002572930248,unknown,499
MGYP000696860226,unknown,500
MGYP000919224963,unknown,500
MGYP003400488659,unknown,500
MGYP002553045551,unknown,501
MGYP001955517409,unknown,1012
MGYP000957852538,unknown,1012
MGYP002622231581,unknown,1012
MGYP001080154191,unknown,1012
MGYP006099040219,unknown,1012
MGYP000772145420,unknown,1012
MGYP003303365889,unknown,1012
MGYP003090335245,unknown,1012
MGYP001413644069,unknown,1012
MGYP003245389161,unknown,1012
MGYP000812033545,unknown,1012
MGYP000915019504,unknown,1012
MGYP001183919621,unknown,1012
MGYP003289101747,unknown,1012
MGYP005719136139,unknown,1012
MGYP001168433583,unknown,1012
MGYP005894671531,unknown,1012
MGYP001751410336,unknown,1012
MGYP003300188263,unknown,1012
MGYP002289688977,unknown,503
MGYP001281845107,unknown,503
MGYP000889296009,unknown,503
MGYP002634226860,unknown,503
MGYP001374558421,unknown,503
MGYP003343043722,unknown,503
MGYP000298363747,unknown,504
MGYP003832982037,unknown,505
MGYP003443559511,unknown,506
MGYP003309217723,unknown,506
MGYP001060087868,unknown,506
MGYP002626785689,unknown,506
MGYP002525608321,unknown,506
MGYP005679741517,unknown,507
MGYP003310280313,unknown,508
MGYP002580598843,unknown,509
MGYP001537467820,unknown,509
MGYP001354576566,unknown,510
MGYP001482300481,unknown,510
MGYP000894630821,unknown,511
MGYP002424468986,unknown,512
MGYP002582395822,unknown,349
MGYP002572753069,unknown,349
MGYP000277752244,unknown,349
MGYP005816352167,unknown,349
MGYP002646378394,unknown,513
MGYP001791041330,unknown,349
MGYP000388688639,unknown,514
MGYP005860324753,unknown,515
MGYP003548227907,unknown,516
MGYP005911010993,unknown,517
MGYP004647984547,unknown,518
MGYP001001142699,unknown,180
MGYP002554737502,unknown,180
MGYP001691765617,unknown,180
MGYP001236199209,unknown,519
MGYP001030323941,unknown,519
MGYP006206268669,unknown,519
MGYP002655016702,unknown,520
MGYP003149154749,unknown,521
MGYP002658968458,unknown,522
MGYP005860692379,unknown,523
MGYP001780146652,unknown,523
MGYP001747623838,unknown,524
MGYP005998255629,unknown,363
MGYP001379102028,unknown,363
MGYP002754723071,unknown,363
MGYP000314664930,unknown,363
MGYP000462069447,unknown,525
MGYP001273541835,unknown,526
MGYP004531465049,unknown,527
MGYP002529586214,unknown,527
MGYP003603553422,unknown,528
MGYP001167951700,unknown,529
MGYP003558231679,unknown,530
MGYP003311634907,unknown,530
MGYP001420110090,unknown,530
MGYP006234988171,unknown,530
MGYP006216416699,unknown,531
MGYP000947422366,unknown,532
MGYP003240375776,unknown,532
MGYP000225847786,unknown,532
MGYP001215782266,unknown,532
MGYP005724565035,unknown,533
MGYP002540220700,unknown,40
MGYP001475605799,unknown,40
MGYP002310971444,unknown,40
MGYP003300227949,unknown,40
MGYP000870761105,unknown,534
MGYP000996250824,unknown,534
MGYP001070126029,unknown,534
MGYP001403430493,unknown,535
MGYP000689953175,unknown,536
MGYP006350508919,unknown,537
MGYP001780494357,unknown,538
MGYP000002555787,unknown,538
MGYP000879286073,unknown,538
MGYP001232726690,unknown,538
MGYP006210398371,unknown,538
MGYP002547283485,unknown,538
MGYP001100385735,unknown,249
MGYP001126721466,unknown,539
MGYP000054496192,unknown,540
MGYP000952977883,unknown,541
MGYP000476827069,unknown,542
MGYP006060644169,unknown,543
MGYP003253846916,unknown,544
MGYP000530211181,unknown,545
MGYP001125394750,unknown,545
MGYP001411158083,unknown,545
MGYP003351316402,unknown,545
MGYP006248185441,unknown,545
MGYP000406289596,unknown,546
MGYP003399022766,unknown,547
MGYP002790514119,unknown,548
MGYP002786627866,unknown,548
MGYP000646239472,unknown,549
MGYP002754351645,unknown,550
MGYP000844309664,unknown,550
MGYP003547193633,unknown,551
MGYP000221869457,unknown,552
MGYP002761913111,unknown,553
MGYP003344645010,unknown,554
MGYP000257296733,unknown,555
MGYP003098277617,unknown,555
MGYP003619245174,unknown,555
MGYP000768634531,unknown,556
MGYP003498989686,unknown,557
MGYP001250133288,unknown,558
MGYP000744846695,unknown,559
MGYP000039186694,unknown,559
MGYP003267767129,unknown,559
MGYP000417702547,unknown,559
MGYP006372177387,unknown,560
MGYP005605696953,unknown,561
MGYP002578739804,unknown,541
MGYP000283189088,unknown,562
MGYP000889713544,unknown,562
MGYP002729618427,unknown,563
MGYP000163709365,unknown,564
MGYP001763197439,unknown,477
MGYP001761584458,unknown,477
MGYP000482809966,unknown,477
MGYP000898800891,unknown,477
MGYP001250583045,unknown,477
MGYP001046294046,unknown,477
MGYP000881837432,unknown,477
MGYP000906530063,unknown,565
MGYP000767555174,unknown,566
MGYP002662919356,unknown,566
MGYP000800097402,unknown,566
MGYP003477306350,unknown,567
MGYP003288435084,unknown,568
MGYP001006687157,unknown,568
MGYP000838613251,unknown,568
MGYP006122010409,unknown,568
MGYP004518598473,unknown,568
MGYP003592615014,unknown,568
MGYP000038673161,unknown,568
MGYP003416929615,unknown,568
MGYP000850755024,unknown,569
MGYP001329981179,unknown,568
MGYP000369120478,unknown,568
MGYP001139607829,unknown,568
MGYP004733379683,unknown,570
MGYP000922680310,unknown,571
MGYP001727828532,unknown,571
MGYP003353559434,unknown,572
MGYP005902013115,unknown,573
MGYP003343595419,unknown,574
MGYP006136231661,unknown,575
MGYP001825496798,unknown,576
MGYP003184253074,unknown,577
MGYP006431373779,unknown,578
MGYP003423628564,unknown,579
MGYP001738398505,unknown,580
MGYP001085091383,unknown,581
MGYP001567694103,unknown,582
MGYP000791463798,unknown,583
MGYP002710055650,unknown,583
MGYP000983627474,unknown,584
MGYP000256679094,unknown,584
MGYP000474221503,unknown,584
MGYP002612049813,unknown,584
MGYP001528724516,unknown,584
MGYP001528769608,unknown,584
MGYP001100535882,unknown,584
MGYP000397555795,unknown,584
MGYP003302762210,unknown,584
MGYP004707135119,unknown,584
MGYP000829361234,unknown,584
MGYP002424082623,unknown,584
MGYP001035680897,unknown,584
MGYP001299508493,unknown,584
MGYP003954889161,unknown,584
MGYP000359614304,unknown,585
MGYP001325903694,unknown,584
MGYP001037059633,unknown,584
MGYP003954530595,unknown,584
MGYP001157837079,unknown,586
MGYP005749175015,unknown,587
MGYP000943658236,unknown,587
MGYP002376488253,unknown,588
MGYP001209372699,unknown,588
MGYP001108470821,unknown,589
MGYP000594246753,unknown,590
MGYP000772147186,unknown,591
MGYP001110868001,unknown,591
MGYP001502022590,unknown,592
MGYP003285358913,unknown,593
MGYP003956855803,unknown,594
MGYP000978871724,unknown,338
MGYP000591911816,unknown,339
MGYP001606050382,unknown,339
MGYP000503253588,unknown,339
MGYP006108857161,unknown,339
MGYP000991238422,unknown,595
MGYP000909624899,unknown,596
MGYP001500616660,unknown,596
MGYP003424312289,unknown,597
MGYP006295558841,unknown,598
MGYP000019337517,unknown,599
MGYP001276739144,unknown,600
MGYP000397219956,unknown,600
MGYP001179193470,unknown,601
MGYP000007271477,unknown,602
MGYP001062309037,unknown,603
MGYP000529589045,unknown,603
MGYP002779568320,unknown,604
MGYP000236252216,unknown,604
MGYP006300120895,unknown,604
MGYP000116758330,unknown,604
MGYP005858258587,unknown,604
MGYP005796471969,unknown,605
MGYP000033087005,unknown,605
MGYP005914247267,unknown,606
MGYP003195199604,unknown,607
MGYP001017663866,unknown,608
MGYP002802375123,unknown,393
MGYP000024354843,unknown,393
MGYP001420444135,unknown,609
MGYP003472821965,unknown,83
MGYP001523285696,unknown,83
MGYP000757850773,unknown,610
MGYP001635692480,unknown,610
MGYP001059419881,unknown,611
MGYP001566944512,unknown,611
MGYP001628173765,unknown,611
MGYP003705609651,unknown,611
MGYP001130908232,unknown,612
MGYP001583386257,unknown,613
MGYP000034842731,unknown,613
MGYP006216678199,unknown,614
MGYP003639232717,unknown,615
MGYP000357748895,unknown,616
MGYP000139355207,unknown,617
MGYP004480072771,unknown,617
MGYP001513922451,unknown,617
MGYP001455402331,unknown,618
MGYP001186237409,unknown,619
MGYP000121519717,unknown,619
MGYP002516270912,unknown,619
MGYP006337461633,unknown,619
MGYP000857337632,unknown,620
MGYP003521472174,unknown,619
MGYP000185489604,unknown,621
MGYP005905502441,unknown,349
MGYP000753076393,unknown,349
MGYP000357694146,unknown,349
MGYP003165263595,unknown,349
MGYP006056211521,unknown,348
MGYP002583705054,unknown,348
MGYP003221571201,unknown,622
MGYP002002724492,unknown,623
MGYP001125588062,unknown,624
MGYP005798627337,unknown,625
MGYP000982586994,unknown,626
MGYP005912219373,unknown,625
MGYP002769204787,unknown,627
MGYP000516391399,unknown,625
MGYP004621400747,unknown,625
MGYP001069952471,unknown,625
MGYP003361873929,unknown,625
MGYP001660886570,unknown,628
MGYP000868415307,unknown,629
MGYP001822500155,unknown,630
MGYP001009986401,unknown,630
MGYP001220355939,unknown,630
MGYP001196450130,unknown,630
MGYP001437059200,unknown,630
MGYP003940332083,unknown,630
MGYP000627126828,unknown,631
MGYP001587482919,unknown,630
MGYP001419122055,unknown,632
MGYP003515623811,unknown,633
MGYP001639166160,unknown,634
MGYP002787333631,unknown,635
MGYP003219248536,unknown,636
MGYP004657312219,unknown,637
