source,target,weight
MGYP000610352312,MGYP000284599007,0.7114422
MGYP000610352312,MGYP005839044079,0.70066357
MGYP000610352312,MGYP005626447323,0.6954284
MGYP000610352312,MGYP000610352312,1.0000002
MGYP000610352312,MGYP000627045059,0.77130246
MGYP000610352312,MGYP003571907727,0.7486429
MGYP000610352312,MGYP000488705407,0.74688005
MGYP000610352312,MGYP003859855505,0.740234
MGYP000610352312,MGYP001162731966,0.7385301
MGYP000610352312,MGYP003340199898,0.7395778
MGYP000610352312,MGYP002770126413,0.7416973
MGYP000610352312,MGYP001376717819,0.72061175
MGYP000610352312,MGYP001311004104,0.73332834
MGYP000610352312,MGYP005731242487,0.7244564
MGYP000610352312,MGYP001791625403,0.72046024
MGYP000610352312,MGYP000672403495,0.71209335
MGYP000610352312,MGYP006303295387,0.73212194
MGYP000610352312,MGYP000597363523,0.7155757
MGYP000610352312,MGYP000348116747,0.7196427
MGYP000610352312,MGYP001418103223,0.7142016
MGYP000610352312,MGYP003461107273,0.70655644
MGYP000610352312,MGYP003031098883,0.71468747
MGYP000610352312,MGYP003324451627,0.7221606
MGYP000610352312,MGYP001269575737,0.675874
MGYP000610352312,MGYP002724153505,0.70744014
MGYP000610352312,MGYP005729093071,0.6918433
MGYP000610352312,MGYP002642302360,0.7107034
MGYP000610352312,MGYP002839844036,0.69611424
MGYP000610352312,MGYP000161198749,0.7009367
MGYP000610352312,MGYP000948339928,0.6643698
MGYP000610352312,MGYP006273162517,0.696443
MGYP000610352312,MGYP002524978229,0.6981958
MGYP000610352312,MGYP001530569284,0.704443
MGYP000610352312,MGYP001263505863,0.685837
MGYP000610352312,MGYP005846307909,0.67972696
MGYP000610352312,MGYP001290801360,0.6560735
MGYP000610352312,MGYP000151262412,0.74914813
MGYP000161198749,MGYP001176280878,0.6929267
MGYP000161198749,MGYP000284599007,0.74479103
MGYP000161198749,MGYP005839044079,0.676692
MGYP000161198749,MGYP005626447323,0.67559826
MGYP000161198749,MGYP000151262412,0.74439883
MGYP000161198749,MGYP001530569284,0.74929154
MGYP000161198749,MGYP000348116747,0.72876686
MGYP000161198749,MGYP003031098883,0.71383774
MGYP000161198749,MGYP002642302360,0.8051233
MGYP000161198749,MGYP000488705407,0.74313635
MGYP000161198749,MGYP001263505863,0.65196526
MGYP000161198749,MGYP003340199898,0.68934155
MGYP000161198749,MGYP002524978229,0.6986914
MGYP000161198749,MGYP005731242487,0.7375705
MGYP000161198749,MGYP005729093071,0.73544604
MGYP000161198749,MGYP003461107273,0.73974776
MGYP000161198749,MGYP001418103223,0.73341215
MGYP000161198749,MGYP001791625403,0.7119626
MGYP000161198749,MGYP006303295387,0.69016063
MGYP000161198749,MGYP000627045059,0.7448511
MGYP000161198749,MGYP002724153505,0.7392221
MGYP000161198749,MGYP003859855505,0.69995224
MGYP000161198749,MGYP001290801360,0.6751424
MGYP000161198749,MGYP003571907727,0.739118
MGYP000161198749,MGYP001269575737,0.67421615
MGYP000161198749,MGYP001162731966,0.7364346
MGYP000161198749,MGYP001376717819,0.7329227
MGYP000161198749,MGYP005846307909,0.69137335
MGYP000161198749,MGYP000597363523,0.77524924
MGYP000161198749,MGYP000672403495,0.729325
MGYP000161198749,MGYP002770126413,0.7341713
MGYP000161198749,MGYP000161198749,0.99999994
MGYP000161198749,MGYP006273162517,0.7196845
MGYP000161198749,MGYP002839844036,0.71152574
MGYP000161198749,MGYP003324451627,0.7160471
MGYP000161198749,MGYP001311004104,0.7025485
MGYP001418103223,MGYP001176280878,0.6872044
MGYP001418103223,MGYP000284599007,0.71428436
MGYP001418103223,MGYP005839044079,0.6776166
MGYP001418103223,MGYP005626447323,0.6898689
MGYP001418103223,MGYP000151262412,0.74526393
MGYP001418103223,MGYP001530569284,0.72797465
MGYP001418103223,MGYP000348116747,0.7081367
MGYP001418103223,MGYP003031098883,0.7133573
MGYP001418103223,MGYP002642302360,0.7151175
MGYP001418103223,MGYP000488705407,0.74991035
MGYP001418103223,MGYP001263505863,0.65560514
MGYP001418103223,MGYP003340199898,0.690285
MGYP001418103223,MGYP002524978229,0.6756002
MGYP001418103223,MGYP005731242487,0.8082993
MGYP001418103223,MGYP005729093071,0.75843096
MGYP001418103223,MGYP003461107273,0.70635897
MGYP001418103223,MGYP001418103223,1.0
MGYP001418103223,MGYP001162731966,0.7917694
MGYP001418103223,MGYP003571907727,0.7532108
MGYP001418103223,MGYP001376717819,0.7439227
MGYP001418103223,MGYP000627045059,0.734591
MGYP001418103223,MGYP001791625403,0.7123965
MGYP001418103223,MGYP000597363523,0.71899277
MGYP001418103223,MGYP002770126413,0.7224596
MGYP001418103223,MGYP000672403495,0.7118475
MGYP001418103223,MGYP003859855505,0.70883214
MGYP001418103223,MGYP002724153505,0.704989
MGYP001418103223,MGYP002839844036,0.7098111
MGYP001418103223,MGYP006303295387,0.70440155
MGYP001418103223,MGYP001311004104,0.7030455
MGYP001418103223,MGYP006273162517,0.6893371
MGYP001418103223,MGYP003324451627,0.69538426
MGYP001418103223,MGYP005846307909,0.6759366
MGYP001418103223,MGYP001269575737,0.64306885
MGYP001418103223,MGYP001290801360,0.6595355
MGYP003461107273,MGYP001176280878,0.71111584
MGYP003461107273,MGYP000284599007,0.7187289
MGYP003461107273,MGYP005839044079,0.6833005
MGYP003461107273,MGYP005626447323,0.7206449
MGYP003461107273,MGYP000151262412,0.74135137
MGYP003461107273,MGYP001530569284,0.7260655
MGYP003461107273,MGYP000348116747,0.74690163
MGYP003461107273,MGYP003031098883,0.7221559
MGYP003461107273,MGYP002642302360,0.7365456
MGYP003461107273,MGYP000488705407,0.7441876
MGYP003461107273,MGYP001263505863,0.6594007
MGYP003461107273,MGYP003340199898,0.71733093
MGYP003461107273,MGYP002524978229,0.7286315
MGYP003461107273,MGYP005731242487,0.71892846
MGYP003461107273,MGYP005729093071,0.7001742
MGYP003461107273,MGYP003461107273,1.0000002
MGYP003461107273,MGYP002770126413,0.7440952
MGYP003461107273,MGYP002839844036,0.74371314
MGYP003461107273,MGYP002724153505,0.7300397
MGYP003461107273,MGYP001269575737,0.7053877
MGYP003461107273,MGYP000597363523,0.74060786
MGYP003461107273,MGYP003571907727,0.7323155
MGYP003461107273,MGYP001376717819,0.7261044
MGYP003461107273,MGYP000627045059,0.741467
MGYP003461107273,MGYP006273162517,0.72884166
MGYP003461107273,MGYP000672403495,0.7169084
MGYP003461107273,MGYP003859855505,0.7214439
MGYP003461107273,MGYP001791625403,0.71528316
MGYP003461107273,MGYP005846307909,0.7181616
MGYP003461107273,MGYP001162731966,0.71581215
MGYP003461107273,MGYP003324451627,0.72138906
MGYP003461107273,MGYP006303295387,0.7193717
MGYP003461107273,MGYP001311004104,0.70467746
MGYP003461107273,MGYP001290801360,0.6844269
MGYP003461107273,MGYP001521881280,0.7055149
MGYP005624907601,MGYP006101799017,0.6884792
MGYP005624907601,MGYP000611794321,0.7160284
MGYP005624907601,MGYP001131683462,0.7244185
MGYP005624907601,MGYP001659160471,0.7362807
MGYP005624907601,MGYP000087123174,0.740053
MGYP005624907601,MGYP006225623709,0.7514039
MGYP005624907601,MGYP002518962648,0.7437422
MGYP005624907601,MGYP002778681986,0.71757036
MGYP005624907601,MGYP005624907601,1.0
MGYP005624907601,MGYP001615894887,0.70049185
MGYP002642302360,MGYP001176280878,0.69623935
MGYP002642302360,MGYP000284599007,0.7404382
MGYP002642302360,MGYP005839044079,0.655863
MGYP002642302360,MGYP005626447323,0.69675034
MGYP002642302360,MGYP000151262412,0.7352938
MGYP002642302360,MGYP001530569284,0.7345907
MGYP002642302360,MGYP000348116747,0.72524965
MGYP002642302360,MGYP003031098883,0.70774317
MGYP002642302360,MGYP002642302360,0.99999964
MGYP002642302360,MGYP000597363523,0.7610893
MGYP002642302360,MGYP005731242487,0.73075277
MGYP002642302360,MGYP000488705407,0.7338924
MGYP002642302360,MGYP001162731966,0.72628444
MGYP002642302360,MGYP003571907727,0.7212241
MGYP002642302360,MGYP000627045059,0.7299815
MGYP002642302360,MGYP002724153505,0.71706885
MGYP002642302360,MGYP001269575737,0.68466383
MGYP002642302360,MGYP001376717819,0.7184253
MGYP002642302360,MGYP000672403495,0.7053871
MGYP002642302360,MGYP005729093071,0.7015991
MGYP002642302360,MGYP002770126413,0.7113614
MGYP002642302360,MGYP002839844036,0.7044686
MGYP002642302360,MGYP001791625403,0.7040562
MGYP002642302360,MGYP006273162517,0.70034134
MGYP002642302360,MGYP003340199898,0.69919044
MGYP002642302360,MGYP003859855505,0.6845946
MGYP002642302360,MGYP006303295387,0.69091153
MGYP002642302360,MGYP002524978229,0.69474375
MGYP002642302360,MGYP001311004104,0.68945503
MGYP002642302360,MGYP005846307909,0.6873046
MGYP002642302360,MGYP003324451627,0.69205904
MGYP002642302360,MGYP001290801360,0.6578058
MGYP002642302360,MGYP001263505863,0.63795644
MGYP001263505863,MGYP001176280878,0.6577979
MGYP001263505863,MGYP000284599007,0.64635485
MGYP001263505863,MGYP005839044079,0.6372184
MGYP001263505863,MGYP005626447323,0.6800417
MGYP001263505863,MGYP000151262412,0.6586275
MGYP001263505863,MGYP000348116747,0.6654701
MGYP001263505863,MGYP003031098883,0.6747148
MGYP001263505863,MGYP000488705407,0.68020916
MGYP001263505863,MGYP001263505863,1.0
MGYP001263505863,MGYP006273162517,0.6962588
MGYP001263505863,MGYP002770126413,0.6659273
MGYP001263505863,MGYP003571907727,0.67943436
MGYP001263505863,MGYP000627045059,0.6747918
MGYP001263505863,MGYP002524978229,0.66747516
MGYP001263505863,MGYP005731242487,0.6459325
MGYP001263505863,MGYP002839844036,0.63528365
MGYP001263505863,MGYP005846307909,0.6765367
MGYP001263505863,MGYP000672403495,0.6395111
MGYP001263505863,MGYP001376717819,0.6493668
MGYP001263505863,MGYP002724153505,0.6413988
MGYP001263505863,MGYP001311004104,0.6656927
MGYP001263505863,MGYP001162731966,0.6519598
MGYP001263505863,MGYP001791625403,0.6473529
MGYP001263505863,MGYP000597363523,0.6465156
MGYP001263505863,MGYP003340199898,0.6540907
MGYP001263505863,MGYP005729093071,0.6208942
MGYP001263505863,MGYP006303295387,0.6687288
MGYP001263505863,MGYP003859855505,0.64764035
MGYP001263505863,MGYP001269575737,0.58885545
MGYP001263505863,MGYP001290801360,0.57719684
MGYP001521881280,MGYP000611794321,0.79246426
MGYP001521881280,MGYP005626447323,0.70108336
MGYP001521881280,MGYP001659160471,0.7873492
MGYP001521881280,MGYP001530569284,0.74614644
MGYP001521881280,MGYP004540917083,0.7291833
MGYP001521881280,MGYP003340199898,0.71629864
MGYP001521881280,MGYP002524978229,0.6767256
MGYP001521881280,MGYP006225623709,0.75065154
MGYP001521881280,MGYP000193317918,0.70971704
MGYP001521881280,MGYP000627045059,0.78046215
MGYP001521881280,MGYP001521881280,0.9999999
MGYP001521881280,MGYP002770126413,0.76637465
MGYP001521881280,MGYP000672403495,0.76051074
MGYP001521881280,MGYP000587996094,0.8036982
MGYP001521881280,MGYP001269575737,0.7088045
MGYP001521881280,MGYP000348116747,0.70220894
MGYP001521881280,MGYP000087123174,0.74059635
MGYP001521881280,MGYP002839844036,0.6830578
MGYP001521881280,MGYP006273162517,0.70268774
MGYP001521881280,MGYP005846307909,0.70566607
MGYP001521881280,MGYP003324451627,0.7234123
MGYP001521881280,MGYP001615894887,0.7191796
MGYP001530569284,MGYP001176280878,0.6936961
MGYP001530569284,MGYP000284599007,0.9203308
MGYP001530569284,MGYP000611794321,0.7379056
MGYP001530569284,MGYP005839044079,0.6809255
MGYP001530569284,MGYP005626447323,0.6789671
MGYP001530569284,MGYP001659160471,0.770315
MGYP001530569284,MGYP001530569284,1.0
MGYP001530569284,MGYP000587996094,0.7749212
MGYP001530569284,MGYP000672403495,0.7305831
MGYP001530569284,MGYP000348116747,0.7158931
MGYP001530569284,MGYP001162731966,0.73673236
MGYP001530569284,MGYP005846307909,0.72252315
MGYP001530569284,MGYP006225623709,0.75835466
MGYP001530569284,MGYP003031098883,0.73415625
MGYP001530569284,MGYP002770126413,0.7221669
MGYP001530569284,MGYP001791625403,0.7053983
MGYP001530569284,MGYP004540917083,0.71959144
MGYP001530569284,MGYP002839844036,0.6976377
MGYP001530569284,MGYP003340199898,0.70515585
MGYP001530569284,MGYP001269575737,0.70232296
MGYP001530569284,MGYP005729093071,0.69908977
MGYP001530569284,MGYP003324451627,0.7090293
MGYP001530569284,MGYP002524978229,0.6902728
MGYP001530569284,MGYP000193317918,0.69852126
MGYP001530569284,MGYP006273162517,0.68206334
MGYP001530569284,MGYP006303295387,0.69479835
MGYP001530569284,MGYP003571907727,0.73032963
MGYP006273162517,MGYP001176280878,0.738801
MGYP006273162517,MGYP000284599007,0.6840584
MGYP006273162517,MGYP005839044079,0.67072767
MGYP006273162517,MGYP005626447323,0.77038944
MGYP006273162517,MGYP000151262412,0.7271581
MGYP006273162517,MGYP000348116747,0.71517503
MGYP006273162517,MGYP003031098883,0.72484994
MGYP006273162517,MGYP000488705407,0.71975136
MGYP006273162517,MGYP004540917083,0.6608649
MGYP006273162517,MGYP003340199898,0.69253683
MGYP006273162517,MGYP002524978229,0.7495302
MGYP006273162517,MGYP005731242487,0.6926968
MGYP006273162517,MGYP005729093071,0.6919641
MGYP006273162517,MGYP001791625403,0.6974202
MGYP006273162517,MGYP006303295387,0.6963949
MGYP006273162517,MGYP000627045059,0.7338774
MGYP006273162517,MGYP002724153505,0.71636766
MGYP006273162517,MGYP003859855505,0.6959988
MGYP006273162517,MGYP001290801360,0.66742486
MGYP006273162517,MGYP003571907727,0.7202387
MGYP006273162517,MGYP001269575737,0.67116743
MGYP006273162517,MGYP001162731966,0.69821936
MGYP006273162517,MGYP000948339928,0.6706977
MGYP006273162517,MGYP001376717819,0.706368
MGYP006273162517,MGYP005846307909,0.72588074
MGYP006273162517,MGYP000597363523,0.70275223
MGYP006273162517,MGYP000672403495,0.71144223
MGYP006273162517,MGYP002770126413,0.7416767
MGYP006273162517,MGYP001311004104,0.69569385
MGYP006273162517,MGYP006273162517,1.0
MGYP006273162517,MGYP002839844036,0.72252697
MGYP006273162517,MGYP003324451627,0.68806696
MGYP003372115062,MGYP001770084529,0.73024553
MGYP003372115062,MGYP003653655856,0.751375
MGYP003372115062,MGYP003372115062,1.0
MGYP000348116747,MGYP001176280878,0.720319
MGYP000348116747,MGYP000284599007,0.722677
MGYP000348116747,MGYP005839044079,0.6702692
MGYP000348116747,MGYP005626447323,0.70104355
MGYP000348116747,MGYP000151262412,0.7566851
MGYP000348116747,MGYP000348116747,1.0
MGYP000348116747,MGYP002770126413,0.74895334
MGYP000348116747,MGYP000488705407,0.7425202
MGYP000348116747,MGYP001791625403,0.7369951
MGYP000348116747,MGYP002724153505,0.73109776
MGYP000348116747,MGYP000672403495,0.7321427
MGYP000348116747,MGYP003571907727,0.73435163
MGYP000348116747,MGYP002839844036,0.7308151
MGYP000348116747,MGYP000627045059,0.747356
MGYP000348116747,MGYP003031098883,0.72484845
MGYP000348116747,MGYP005729093071,0.7171517
MGYP000348116747,MGYP001376717819,0.7262402
MGYP000348116747,MGYP005731242487,0.7256778
MGYP000348116747,MGYP003340199898,0.7226678
MGYP000348116747,MGYP002524978229,0.7197077
MGYP000348116747,MGYP001162731966,0.7206005
MGYP000348116747,MGYP003859855505,0.7148365
MGYP000348116747,MGYP001311004104,0.7107724
MGYP000348116747,MGYP000597363523,0.71004266
MGYP000348116747,MGYP001269575737,0.6768317
MGYP000348116747,MGYP006303295387,0.7056916
MGYP000348116747,MGYP005846307909,0.69883645
MGYP000348116747,MGYP003324451627,0.6936537
MGYP000348116747,MGYP001290801360,0.66652215
MGYP003340199898,MGYP001176280878,0.6921731
MGYP003340199898,MGYP000284599007,0.7011138
MGYP003340199898,MGYP005839044079,0.6881392
MGYP003340199898,MGYP005626447323,0.72014546
MGYP003340199898,MGYP000151262412,0.73817253
MGYP003340199898,MGYP003031098883,0.72502184
MGYP003340199898,MGYP000488705407,0.72393614
MGYP003340199898,MGYP003340199898,1.0
MGYP003340199898,MGYP001791625403,0.8223959
MGYP003340199898,MGYP003859855505,0.8269576
MGYP003340199898,MGYP006303295387,0.82207
MGYP003340199898,MGYP001311004104,0.81345946
MGYP003340199898,MGYP002724153505,0.7190702
MGYP003340199898,MGYP000672403495,0.7213995
MGYP003340199898,MGYP000627045059,0.73526025
MGYP003340199898,MGYP002770126413,0.7258196
MGYP003340199898,MGYP003571907727,0.7194265
MGYP003340199898,MGYP001376717819,0.7134284
MGYP003340199898,MGYP005729093071,0.7003186
MGYP003340199898,MGYP001269575737,0.6998695
MGYP003340199898,MGYP005731242487,0.7029942
MGYP003340199898,MGYP000597363523,0.70654607
MGYP003340199898,MGYP001162731966,0.70473313
MGYP003340199898,MGYP003324451627,0.70238084
MGYP003340199898,MGYP002839844036,0.6884614
MGYP003340199898,MGYP002524978229,0.6922517
MGYP003340199898,MGYP005846307909,0.6934546
MGYP003340199898,MGYP000948339928,0.65989506
MGYP003340199898,MGYP001290801360,0.6327168
MGYP000566057182,MGYP000563041180,0.7700677
MGYP000566057182,MGYP000865830874,0.77996445
MGYP000566057182,MGYP000566057182,1.0
MGYP000611794321,MGYP006101799017,0.73121136
MGYP000611794321,MGYP000611794321,1.0
MGYP000611794321,MGYP000587996094,0.81017536
MGYP000611794321,MGYP001659160471,0.80416715
MGYP000611794321,MGYP006225623709,0.7615082
MGYP000611794321,MGYP000087123174,0.75983024
MGYP000611794321,MGYP004540917083,0.7512107
MGYP000611794321,MGYP000193317918,0.7158635
MGYP001014490230,MGYP000151262412,0.7491029
MGYP001014490230,MGYP001014490230,0.9999999
MGYP001014490230,MGYP000627045059,0.7904568
MGYP001014490230,MGYP002724153505,0.76452285
MGYP001014490230,MGYP000948339928,0.7728544
MGYP001014490230,MGYP005615188309,0.75991356
MGYP001014490230,MGYP003176986549,0.7567843
MGYP001014490230,MGYP000775266980,0.7518532
MGYP001014490230,MGYP001290801360,0.6779995
MGYP006237487123,MGYP003176986549,0.71498007
MGYP006237487123,MGYP006237487123,0.9999999
MGYP006237487123,MGYP000775266980,0.67736876
MGYP006237487123,MGYP005615188309,0.6837645
MGYP000672403495,MGYP001176280878,0.69924235
MGYP000672403495,MGYP000284599007,0.71873504
MGYP000672403495,MGYP005839044079,0.69459575
MGYP000672403495,MGYP005626447323,0.690776
MGYP000672403495,MGYP000151262412,0.79726577
MGYP000672403495,MGYP003031098883,0.79510343
MGYP000672403495,MGYP000488705407,0.724465
MGYP000672403495,MGYP002524978229,0.7044966
MGYP000672403495,MGYP005731242487,0.7182646
MGYP000672403495,MGYP005729093071,0.7142731
MGYP000672403495,MGYP001791625403,0.71951216
MGYP000672403495,MGYP006303295387,0.719683
MGYP000672403495,MGYP000627045059,0.78466225
MGYP000672403495,MGYP002724153505,0.76789284
MGYP000672403495,MGYP003859855505,0.7394146
MGYP000672403495,MGYP001290801360,0.6916657
MGYP000672403495,MGYP003571907727,0.70811373
MGYP000672403495,MGYP001269575737,0.66555846
MGYP000672403495,MGYP001162731966,0.71362567
MGYP000672403495,MGYP000948339928,0.74815476
MGYP000672403495,MGYP001376717819,0.7159949
MGYP000672403495,MGYP005846307909,0.687644
MGYP000672403495,MGYP000597363523,0.71553624
MGYP000672403495,MGYP000672403495,0.99999976
MGYP000672403495,MGYP002770126413,0.77803206
MGYP000672403495,MGYP002839844036,0.7296491
MGYP000672403495,MGYP001311004104,0.728051
MGYP000672403495,MGYP003324451627,0.7215949
MGYP005729093071,MGYP001176280878,0.7100123
MGYP005729093071,MGYP000284599007,0.68028396
MGYP005729093071,MGYP005839044079,0.65769434
MGYP005729093071,MGYP005626447323,0.69792163
MGYP005729093071,MGYP000151262412,0.7394706
MGYP005729093071,MGYP003031098883,0.71797967
MGYP005729093071,MGYP000488705407,0.7575446
MGYP005729093071,MGYP002524978229,0.68478525
MGYP005729093071,MGYP005731242487,0.7806164
MGYP005729093071,MGYP005729093071,1.0000004
MGYP005729093071,MGYP001162731966,0.7697451
MGYP005729093071,MGYP001376717819,0.77043617
MGYP005729093071,MGYP003571907727,0.7386523
MGYP005729093071,MGYP002770126413,0.72152215
MGYP005729093071,MGYP000627045059,0.7330555
MGYP005729093071,MGYP001791625403,0.7195517
MGYP005729093071,MGYP002724153505,0.71818644
MGYP005729093071,MGYP003859855505,0.70118505
MGYP005729093071,MGYP000597363523,0.71348
MGYP005729093071,MGYP006303295387,0.69737566
MGYP005729093071,MGYP002839844036,0.7082674
MGYP005729093071,MGYP000948339928,0.6915701
MGYP005729093071,MGYP001311004104,0.68549645
MGYP005729093071,MGYP001269575737,0.67230284
MGYP005729093071,MGYP003324451627,0.7088306
MGYP005729093071,MGYP001290801360,0.67686296
MGYP005729093071,MGYP005846307909,0.6625706
MGYP003176986549,MGYP003176986549,1.0
